corpus_long,meeting_date,rate_label,net_score,comparison_score,other_score,comparison
FOMC statements,2012-08-01,neutral,-0.3333333333333333,bert_score,-0.4545454545454546,Dictionary vs RoBERTa/BERT
FOMC statements,2012-09-13,neutral,-0.3333333333333333,rf_score,0.01090257954482092,Dictionary vs Random Forest
FOMC statements,2012-09-13,neutral,-0.3333333333333333,bert_score,-0.5238095238095238,Dictionary vs RoBERTa/BERT
FOMC statements,2012-10-24,neutral,-0.3636363636363637,rf_score,0.01392536972164921,Dictionary vs Random Forest
FOMC statements,2012-10-24,neutral,-0.3636363636363637,bert_score,-0.391304347826087,Dictionary vs RoBERTa/BERT
FOMC statements,2012-12-12,neutral,-0.4074074074074074,rf_score,0.01052524854029821,Dictionary vs Random Forest
FOMC statements,2012-12-12,neutral,-0.4074074074074074,bert_score,-0.42857142857142855,Dictionary vs RoBERTa/BERT
FOMC statements,2013-01-30,neutral,-0.4074074074074074,rf_score,0.00759016884016884,Dictionary vs Random Forest
FOMC statements,2013-01-30,neutral,-0.4074074074074074,bert_score,-0.4782608695652174,Dictionary vs RoBERTa/BERT
FOMC statements,2013-03-20,neutral,-0.38461538461538464,rf_score,0.00689659439659439,Dictionary vs Random Forest
FOMC statements,2013-03-20,neutral,-0.38461538461538464,bert_score,-0.4782608695652174,Dictionary vs RoBERTa/BERT
FOMC statements,2013-05-01,neutral,-0.4615384615384616,rf_score,0.00502923976608187,Dictionary vs Random Forest
FOMC statements,2013-05-01,neutral,-0.4615384615384616,bert_score,-0.4782608695652174,Dictionary vs RoBERTa/BERT
FOMC statements,2013-06-19,neutral,-0.48148148148148145,rf_score,0.01163705101205101,Dictionary vs Random Forest
FOMC statements,2013-06-19,neutral,-0.48148148148148145,bert_score,-0.4782608695652174,Dictionary vs RoBERTa/BERT
FOMC statements,2013-07-31,neutral,-0.4615384615384616,rf_score,0.01224833764295714,Dictionary vs Random Forest
FOMC statements,2013-07-31,neutral,-0.4615384615384616,bert_score,-0.4545454545454546,Dictionary vs RoBERTa/BERT
FOMC statements,2013-09-18,neutral,-0.5172413793103449,rf_score,0.00642693897850917,Dictionary vs Random Forest
FOMC statements,2013-09-18,neutral,-0.5172413793103449,bert_score,-0.5,Dictionary vs RoBERTa/BERT
FOMC statements,2013-10-30,neutral,-0.4482758620689655,rf_score,0.01521749968178539,Dictionary vs Random Forest
FOMC statements,2013-10-30,neutral,-0.4482758620689655,bert_score,-0.5,Dictionary vs RoBERTa/BERT
FOMC statements,2013-12-18,neutral,-0.41935483870967744,rf_score,0.01135278514588859,Dictionary vs Random Forest
FOMC statements,2013-12-18,neutral,-0.41935483870967744,bert_score,-0.5454545454545454,Dictionary vs RoBERTa/BERT
FOMC statements,2014-01-29,neutral,-0.48148148148148145,rf_score,0.00530234186950604,Dictionary vs Random Forest
FOMC statements,2014-01-29,neutral,-0.48148148148148145,bert_score,-0.4545454545454546,Dictionary vs RoBERTa/BERT
FOMC statements,2014-03-19,neutral,-0.35714285714285715,rf_score,0.00802031589100554,Dictionary vs Random Forest
FOMC statements,2014-03-19,neutral,-0.35714285714285715,bert_score,-0.4782608695652174,Dictionary vs RoBERTa/BERT
FOMC statements,2014-04-30,neutral,-0.44,rf_score,0.00640354888868563,Dictionary vs Random Forest
FOMC statements,2014-04-30,neutral,-0.44,bert_score,-0.30434782608695654,Dictionary vs RoBERTa/BERT
FOMC statements,2014-06-18,neutral,-0.44,rf_score,0.00847764304660856,Dictionary vs Random Forest
FOMC statements,2014-06-18,neutral,-0.44,bert_score,-0.3333333333333333,Dictionary vs RoBERTa/BERT
FOMC statements,2014-07-30,neutral,-0.48148148148148145,rf_score,0.01647502809809587,Dictionary vs Random Forest
FOMC statements,2014-07-30,neutral,-0.48148148148148145,bert_score,-0.30434782608695654,Dictionary vs RoBERTa/BERT
FOMC statements,2014-09-17,neutral,-0.4666666666666667,rf_score,0.01804105423207056,Dictionary vs Random Forest
FOMC statements,2014-09-17,neutral,-0.4666666666666667,bert_score,-0.23809523809523808,Dictionary vs RoBERTa/BERT
FOMC statements,2014-10-29,neutral,-0.44,rf_score,0.01158088279103243,Dictionary vs Random Forest
FOMC statements,2014-10-29,neutral,-0.44,bert_score,-0.391304347826087,Dictionary vs RoBERTa/BERT
FOMC statements,2014-12-17,neutral,-0.42857142857142855,rf_score,0.00998572820941242,Dictionary vs Random Forest
FOMC statements,2014-12-17,neutral,-0.42857142857142855,bert_score,-0.391304347826087,Dictionary vs RoBERTa/BERT
FOMC statements,2015-01-28,neutral,-0.125,rf_score,0.02141928457606423,Dictionary vs Random Forest
FOMC statements,2015-01-28,neutral,-0.125,bert_score,-0.3,Dictionary vs RoBERTa/BERT
FOMC statements,2015-03-18,neutral,-0.1111111111111111,rf_score,0.02350304362629254,Dictionary vs Random Forest
FOMC statements,2015-03-18,neutral,-0.1111111111111111,bert_score,-0.3684210526315789,Dictionary vs RoBERTa/BERT
FOMC statements,2015-04-29,neutral,-0.1111111111111111,rf_score,0.02051335000688449,Dictionary vs Random Forest
FOMC statements,2015-04-29,neutral,-0.1111111111111111,bert_score,-0.3333333333333333,Dictionary vs RoBERTa/BERT
FOMC statements,2015-06-17,neutral,0,rf_score,0.00782569335280702,Dictionary vs Random Forest
FOMC statements,2015-06-17,neutral,0,bert_score,-0.25,Dictionary vs RoBERTa/BERT
FOMC statements,2015-07-29,neutral,0,rf_score,0.01070087678105477,Dictionary vs Random Forest
FOMC statements,2015-07-29,neutral,0,bert_score,-0.29411764705882354,Dictionary vs RoBERTa/BERT
FOMC statements,2015-09-17,neutral,0.0588235294117647,rf_score,0.01818482323501747,Dictionary vs Random Forest
FOMC statements,2015-09-17,neutral,0.0588235294117647,bert_score,-0.2631578947368421,Dictionary vs RoBERTa/BERT
FOMC statements,2015-10-28,neutral,0.15789473684210523,rf_score,0.04588309031052522,Dictionary vs Random Forest
FOMC statements,2015-10-28,neutral,0.15789473684210523,bert_score,-0.17647058823529413,Dictionary vs RoBERTa/BERT
FOMC statements,2015-12-16,hawkish,0.125,rf_score,0.2037259615384615,Dictionary vs Random Forest
FOMC statements,2015-12-16,hawkish,0.125,bert_score,-0.2,Dictionary vs RoBERTa/BERT
FOMC statements,2016-01-27,neutral,-0.06666666666666667,rf_score,0.11948196230248397,Dictionary vs Random Forest
FOMC statements,2016-01-27,neutral,-0.06666666666666667,bert_score,-0.4117647058823529,Dictionary vs RoBERTa/BERT
FOMC statements,2016-03-16,neutral,0,rf_score,0.0611152033027033,Dictionary vs Random Forest
FOMC statements,2016-03-16,neutral,0,bert_score,-0.125,Dictionary vs RoBERTa/BERT
FOMC statements,2016-04-27,neutral,0.06666666666666667,rf_score,0.11843751979994488,Dictionary vs Random Forest
FOMC statements,2016-04-27,neutral,0.06666666666666667,bert_score,-0.2631578947368421,Dictionary vs RoBERTa/BERT
FOMC statements,2016-06-15,neutral,0,rf_score,0.4356413220069347,Dictionary vs Random Forest
FOMC statements,2016-06-15,neutral,0,bert_score,-0.29411764705882354,Dictionary vs RoBERTa/BERT
FOMC statements,2016-07-27,neutral,0,rf_score,0.13007360457879863,Dictionary vs Random Forest
FOMC statements,2016-07-27,neutral,0,bert_score,-0.3684210526315789,Dictionary vs RoBERTa/BERT
FOMC statements,2016-09-21,neutral,0.06666666666666667,rf_score,0.03779809081662255,Dictionary vs Random Forest
FOMC statements,2016-09-21,neutral,0.06666666666666667,bert_score,-0.15789473684210523,Dictionary vs RoBERTa/BERT
FOMC statements,2016-11-02,neutral,0.06666666666666667,rf_score,0.4094989421875184,Dictionary vs Random Forest
FOMC statements,2016-11-02,neutral,0.06666666666666667,bert_score,0,Dictionary vs RoBERTa/BERT
FOMC statements,2016-12-14,hawkish,0.125,rf_score,0.41914936914936907,Dictionary vs Random Forest
FOMC statements,2016-12-14,hawkish,0.125,bert_score,-0.0588235294117647,Dictionary vs RoBERTa/BERT
FOMC statements,2017-02-01,neutral,0.06666666666666667,rf_score,0.6031244932635202,Dictionary vs Random Forest
FOMC statements,2017-02-01,neutral,0.06666666666666667,bert_score,-0.3333333333333333,Dictionary vs RoBERTa/BERT
FOMC statements,2017-03-15,hawkish,0.17647058823529413,rf_score,0.37843377382851073,Dictionary vs Random Forest
FOMC statements,2017-03-15,hawkish,0.17647058823529413,bert_score,-0.06666666666666667,Dictionary vs RoBERTa/BERT
FOMC statements,2017-05-03,neutral,0,rf_score,0.7140236520589578,Dictionary vs Random Forest
FOMC statements,2017-05-03,neutral,0,bert_score,-0.0588235294117647,Dictionary vs RoBERTa/BERT
FOMC statements,2017-06-14,hawkish,0.05263157894736842,rf_score,0.531984126984127,Dictionary vs Random Forest
FOMC statements,2017-06-14,hawkish,0.05263157894736842,bert_score,0,Dictionary vs RoBERTa/BERT
FOMC statements,2017-07-26,neutral,0.06666666666666667,rf_score,0.48386379346268993,Dictionary vs Random Forest
FOMC statements,2017-07-26,neutral,0.06666666666666667,bert_score,-0.06666666666666667,Dictionary vs RoBERTa/BERT
FOMC statements,2017-09-20,neutral,0.14285714285714285,rf_score,0.5947029123416425,Dictionary vs Random Forest
FOMC statements,2017-09-20,neutral,0.14285714285714285,bert_score,-0.125,Dictionary vs RoBERTa/BERT
FOMC statements,2017-11-01,neutral,0,rf_score,0.5538045653177233,Dictionary vs Random Forest
FOMC statements,2017-11-01,neutral,0,bert_score,-0.06666666666666667,Dictionary vs RoBERTa/BERT
FOMC statements,2017-12-13,hawkish,0.2,rf_score,0.3891295306001189,Dictionary vs Random Forest
FOMC statements,2017-12-13,hawkish,0.2,bert_score,0.06666666666666667,Dictionary vs RoBERTa/BERT
FOMC statements,2018-01-31,neutral,0,rf_score,0.6520859441912075,Dictionary vs Random Forest
FOMC statements,2018-01-31,neutral,0,bert_score,0,Dictionary vs RoBERTa/BERT
FOMC statements,2018-03-21,hawkish,0.2,rf_score,0.4912440389463831,Dictionary vs Random Forest
FOMC statements,2018-03-21,hawkish,0.2,bert_score,0.1111111111111111,Dictionary vs RoBERTa/BERT
FOMC statements,2018-05-02,neutral,0.07692307692307693,rf_score,0.6883520507270506,Dictionary vs Random Forest
FOMC statements,2018-05-02,neutral,0.07692307692307693,bert_score,-0.14285714285714285,Dictionary vs RoBERTa/BERT
FOMC statements,2018-06-13,hawkish,0.25,rf_score,0.39367559523809526,Dictionary vs Random Forest
FOMC statements,2018-06-13,hawkish,0.25,bert_score,0.2,Dictionary vs RoBERTa/BERT
FOMC statements,2018-08-01,neutral,0.14285714285714285,rf_score,0.6437986518771139,Dictionary vs Random Forest
FOMC statements,2018-08-01,neutral,0.14285714285714285,bert_score,0.14285714285714285,Dictionary vs RoBERTa/BERT
FOMC statements,2018-09-26,hawkish,0.2857142857142857,rf_score,0.40617518939393943,Dictionary vs Random Forest
FOMC statements,2018-09-26,hawkish,0.2857142857142857,bert_score,0.2857142857142857,Dictionary vs RoBERTa/BERT
FOMC statements,2018-11-08,neutral,0.16666666666666666,rf_score,0.5329493514407091,Dictionary vs Random Forest
FOMC statements,2018-11-08,neutral,0.16666666666666666,bert_score,0.14285714285714285,Dictionary vs RoBERTa/BERT
FOMC statements,2018-12-19,hawkish,0.2857142857142857,rf_score,0.38088030765896386,Dictionary vs Random Forest
FOMC statements,2018-12-19,hawkish,0.2857142857142857,bert_score,0.14285714285714285,Dictionary vs RoBERTa/BERT
FOMC statements,2019-01-30,neutral,0.07692307692307693,rf_score,-0.14723321520396607,Dictionary vs Random Forest
FOMC statements,2019-01-30,neutral,0.07692307692307693,bert_score,-0.06666666666666667,Dictionary vs RoBERTa/BERT
FOMC statements,2019-03-20,neutral,0,rf_score,-0.18188684452916593,Dictionary vs Random Forest
FOMC statements,2019-03-20,neutral,0,bert_score,-0.2,Dictionary vs RoBERTa/BERT
FOMC statements,2019-05-01,neutral,0.06666666666666667,rf_score,-0.1215340805922766,Dictionary vs Random Forest
FOMC statements,2019-05-01,neutral,0.06666666666666667,bert_score,-0.125,Dictionary vs RoBERTa/BERT
FOMC statements,2019-06-19,neutral,0.17647058823529413,rf_score,-0.17218385914984102,Dictionary vs Random Forest
FOMC statements,2019-06-19,neutral,0.17647058823529413,bert_score,-0.25,Dictionary vs RoBERTa/BERT
FOMC statements,2019-07-31,dovish,0.0588235294117647,rf_score,-0.9184313725490196,Dictionary vs Random Forest
FOMC statements,2019-07-31,dovish,0.0588235294117647,bert_score,-0.14285714285714285,Dictionary vs RoBERTa/BERT
FOMC statements,2019-09-18,dovish,0.05263157894736842,rf_score,-0.5929129516117968,Dictionary vs Random Forest
FOMC statements,2019-09-18,dovish,0.05263157894736842,bert_score,-0.2,Dictionary vs RoBERTa/BERT
FOMC statements,2019-10-30,dovish,0.0588235294117647,rf_score,-0.6813016693451476,Dictionary vs Random Forest
FOMC statements,2019-10-30,dovish,0.0588235294117647,bert_score,-0.14285714285714285,Dictionary vs RoBERTa/BERT
FOMC statements,2019-12-11,neutral,0.2,rf_score,-0.18623317664294772,Dictionary vs Random Forest
FOMC statements,2019-12-11,neutral,0.2,bert_score,0,Dictionary vs RoBERTa/BERT
FOMC statements,2020-01-29,neutral,0.14285714285714285,rf_score,-0.16850567698442157,Dictionary vs Random Forest
FOMC statements,2020-01-29,neutral,0.14285714285714285,bert_score,0,Dictionary vs RoBERTa/BERT
FOMC statements,2020-03-03,dovish,-0.07692307692307693,rf_score,-0.20514229757117505,Dictionary vs Random Forest
FOMC statements,2020-03-03,dovish,-0.07692307692307693,bert_score,-0.16666666666666666,Dictionary vs RoBERTa/BERT
FOMC statements,2020-03-15,dovish,-0.1111111111111111,rf_score,-0.02539572412375379,Dictionary vs Random Forest
FOMC statements,2020-03-15,dovish,-0.1111111111111111,bert_score,-0.21739130434782608,Dictionary vs RoBERTa/BERT
FOMC statements,2020-03-23,NA,0,bert_score,-0.2,Dictionary vs RoBERTa/BERT
FOMC statements,2020-04-29,neutral,-0.25,rf_score,0.02426451691683426,Dictionary vs Random Forest
FOMC statements,2020-04-29,neutral,-0.25,bert_score,-0.4117647058823529,Dictionary vs RoBERTa/BERT
FOMC statements,2020-06-10,neutral,-0.29411764705882354,rf_score,0.0436382574461725,Dictionary vs Random Forest
FOMC statements,2020-06-10,neutral,-0.29411764705882354,bert_score,-0.29411764705882354,Dictionary vs RoBERTa/BERT
FOMC statements,2020-07-29,neutral,-0.25,rf_score,0.04080543932195399,Dictionary vs Random Forest
FOMC statements,2020-07-29,neutral,-0.25,bert_score,-0.25,Dictionary vs RoBERTa/BERT
FOMC statements,2020-09-16,neutral,-0.125,rf_score,-0.4301132870717478,Dictionary vs Random Forest
FOMC statements,2020-09-16,neutral,-0.125,bert_score,-0.3,Dictionary vs RoBERTa/BERT
FOMC statements,2020-11-05,neutral,-0.25,rf_score,0.04467038964246429,Dictionary vs Random Forest
FOMC statements,2020-11-05,neutral,-0.25,bert_score,-0.2631578947368421,Dictionary vs RoBERTa/BERT
FOMC statements,2020-12-16,neutral,-0.3333333333333333,rf_score,-0.0032891422349098,Dictionary vs Random Forest
FOMC statements,2020-12-16,neutral,-0.3333333333333333,bert_score,-0.2,Dictionary vs RoBERTa/BERT
FOMC statements,2021-01-27,neutral,-0.3333333333333333,rf_score,0.01662708987876999,Dictionary vs Random Forest
FOMC statements,2021-01-27,neutral,-0.3333333333333333,bert_score,-0.23809523809523808,Dictionary vs RoBERTa/BERT
FOMC statements,2021-03-17,neutral,-0.29411764705882354,rf_score,0.00374657916252255,Dictionary vs Random Forest
FOMC statements,2021-03-17,neutral,-0.29411764705882354,bert_score,-0.2,Dictionary vs RoBERTa/BERT
FOMC statements,2021-04-28,neutral,-0.3333333333333333,rf_score,0.00920542587808663,Dictionary vs Random Forest
FOMC statements,2021-04-28,neutral,-0.3333333333333333,bert_score,-0.09090909090909093,Dictionary vs RoBERTa/BERT
FOMC statements,2021-06-16,neutral,-0.3333333333333333,rf_score,0.00246251322472145,Dictionary vs Random Forest
FOMC statements,2021-06-16,neutral,-0.3333333333333333,bert_score,-0.04761904761904761,Dictionary vs RoBERTa/BERT
FOMC statements,2021-07-28,neutral,-0.3333333333333333,rf_score,0.00454018434050298,Dictionary vs Random Forest
FOMC statements,2021-07-28,neutral,-0.3333333333333333,bert_score,0,Dictionary vs RoBERTa/BERT
FOMC statements,2021-09-22,neutral,-0.3,rf_score,-0.00488494934933659,Dictionary vs Random Forest
FOMC statements,2021-09-22,neutral,-0.3,bert_score,-0.04761904761904761,Dictionary vs RoBERTa/BERT
FOMC statements,2021-11-03,neutral,-0.23809523809523808,rf_score,0.00873516264345987,Dictionary vs Random Forest
FOMC statements,2021-11-03,neutral,-0.23809523809523808,bert_score,0,Dictionary vs RoBERTa/BERT
FOMC statements,2021-12-15,neutral,-0.2631578947368421,rf_score,-0.00865727931896923,Dictionary vs Random Forest
FOMC statements,2021-12-15,neutral,-0.2631578947368421,bert_score,-0.14285714285714285,Dictionary vs RoBERTa/BERT
FOMC statements,2022-01-26,neutral,0.05263157894736842,rf_score,-0.00995500471806956,Dictionary vs Random Forest
FOMC statements,2022-01-26,neutral,0.05263157894736842,bert_score,0,Dictionary vs RoBERTa/BERT
FOMC statements,2022-03-16,hawkish,0.4444444444444444,rf_score,0.3670821874488488,Dictionary vs Random Forest
FOMC statements,2022-03-16,hawkish,0.4444444444444444,bert_score,0.3684210526315789,Dictionary vs RoBERTa/BERT
FOMC statements,2022-05-04,hawkish,0.4117647058823529,rf_score,0.7139385682122776,Dictionary vs Random Forest
FOMC statements,2022-05-04,hawkish,0.4117647058823529,bert_score,0.2631578947368421,Dictionary vs RoBERTa/BERT
FOMC statements,2022-06-15,hawkish,0.4545454545454546,rf_score,0.6911764705882353,Dictionary vs Random Forest
FOMC statements,2022-06-15,hawkish,0.4545454545454546,bert_score,0.47368421052631576,Dictionary vs RoBERTa/BERT
FOMC statements,2022-07-27,hawkish,0.42857142857142855,rf_score,0.8215015393509182,Dictionary vs Random Forest
FOMC statements,2022-07-27,hawkish,0.42857142857142855,bert_score,0.3333333333333333,Dictionary vs RoBERTa/BERT
FOMC statements,2022-09-21,hawkish,0.3636363636363637,rf_score,0.9822485207100592,Dictionary vs Random Forest
FOMC statements,2022-09-21,hawkish,0.3636363636363637,bert_score,0.3333333333333333,Dictionary vs RoBERTa/BERT
FOMC statements,2022-11-02,hawkish,0.4615384615384616,rf_score,0.9502341137123748,Dictionary vs Random Forest
FOMC statements,2022-11-02,hawkish,0.4615384615384616,bert_score,0.4,Dictionary vs RoBERTa/BERT
FOMC statements,2022-12-14,hawkish,0.4615384615384616,rf_score,0.9626006904487916,Dictionary vs Random Forest
FOMC statements,2022-12-14,hawkish,0.4615384615384616,bert_score,0.4,Dictionary vs RoBERTa/BERT
FOMC statements,2023-02-01,hawkish,0.3333333333333333,rf_score,0.9807692307692308,Dictionary vs Random Forest
FOMC statements,2023-02-01,hawkish,0.3333333333333333,bert_score,0.3333333333333333,Dictionary vs RoBERTa/BERT
FOMC statements,2023-03-22,hawkish,0.38461538461538464,rf_score,0.6853535353535354,Dictionary vs Random Forest
FOMC statements,2023-03-22,hawkish,0.38461538461538464,bert_score,0.3684210526315789,Dictionary vs RoBERTa/BERT
FOMC statements,2023-05-03,hawkish,0.4166666666666667,rf_score,0.6587301587301587,Dictionary vs Random Forest
FOMC statements,2023-05-03,hawkish,0.4166666666666667,bert_score,0.17647058823529413,Dictionary vs RoBERTa/BERT
FOMC statements,2023-06-14,neutral,0.3636363636363637,rf_score,0.3847191333262907,Dictionary vs Random Forest
